Bug ID,Bug Fix Commit Hash,Date of Commit
PDFBOX-40,3ffc99e3e84eb22baa30b7890d8b995ee95a60ab,2018-03-10T13:42:03+00:00
PDFBOX-40,e2b717a8f93e5a075069d16029f5c494cf07baa7,2018-03-09T16:31:48+00:00
PDFBOX-40,b8c52be571d60ac042b5df9d12dae2e4b9698395,2018-03-09T09:41:30+00:00
PDFBOX-40,5b226994721f7e1dd93d89bc6bca70ed03402fe1,2018-03-09T02:51:21+00:00
PDFBOX-40,173f59a8ca6bdf6fd86b00deb31a47c8f21eddc5,2018-03-08T14:13:44+00:00
PDFBOX-40,7b0c5389e0feb7d7c71657d11141851a25f0f04d,2018-03-08T09:13:08+00:00
PDFBOX-40,96dada5b62eb63a3ebbfb956961930ac44780188,2018-03-08T09:10:28+00:00
PDFBOX-40,9a4019e56939ecc2fecc54749f7103eba7f09334,2018-03-07T21:19:42+00:00
PDFBOX-40,b03aaf51ac5cb2ae22a4fc4dc329acf0081b8d32,2018-03-07T17:46:34+00:00
PDFBOX-40,35515fc119c54f24bb0d93375d576b680b51d456,2018-03-07T17:44:44+00:00
PDFBOX-40,301716337a76147d80b0ca3c3fae5876ae99f745,2018-03-07T17:39:24+00:00
PDFBOX-40,10962a8b2f6a73075f9f69bd37324c005043ee9f,2018-03-07T17:37:31+00:00
PDFBOX-40,d14e29ef801df8a97f48098ec1aa1b7bcc525e2c,2018-03-07T17:28:22+00:00
PDFBOX-40,7967bef25727a9b991ebc66ea86ec3f2518f22dd,2018-03-07T17:25:56+00:00
PDFBOX-40,d36f9f3f937428caa829e49a9ad32e734fac6264,2018-03-07T17:15:52+00:00
PDFBOX-40,07bd11462cedd178a400e7812c19b1cbea62e66a,2018-03-07T17:13:38+00:00
PDFBOX-40,dd4c9ad199e5718b429d76c13ba68204bf79de24,2018-03-07T17:11:10+00:00
PDFBOX-40,ffad954aede9acd652a8f21caf9010f6b0eefe82,2018-03-07T17:08:30+00:00
PDFBOX-40,d26dfeb6aee2e2d238da579edc654326fe202340,2018-03-06T18:11:32+00:00
PDFBOX-40,fcb65b9aa36d9ddcf16a6810babf1bafb575cf51,2018-03-06T18:10:16+00:00
PDFBOX-40,15f7e69da478fbe2f7eb11a0eb6acf31b3585465,2018-03-06T17:42:46+00:00
PDFBOX-40,56d8188416781a0a70a4b4a5a0532b116348bfdb,2018-03-06T17:37:35+00:00
PDFBOX-40,60144e5cd6f6ec1cdde910e5f0201b732206b793,2018-03-03T15:37:45+00:00
PDFBOX-40,329a4f235943e45072151b307635b1664063c376,2018-03-01T22:28:49+00:00
PDFBOX-40,c110997b74da6066c336058a3cca84968eb3a386,2018-03-01T20:05:28+00:00
PDFBOX-40,782feb4cb411ed7654cbf54e37a2bfd3b043727f,2018-03-01T19:45:47+00:00
PDFBOX-40,b04d9ef04c8689542e99e677b4d4968ac827cd03,2018-03-01T07:45:00+00:00
PDFBOX-40,950f95548c0c72b23b295178caa46865b9f022fa,2018-02-28T21:53:39+00:00
PDFBOX-40,43a6dd71c9cbc0b7fb86b1161415ab04253c1b5f,2018-02-28T21:49:19+00:00
PDFBOX-40,19baeff16349ed9a9a2cf0a3e5434b728d861743,2018-02-28T20:39:31+00:00
PDFBOX-40,565d99cf4d8c61b78d72003e514095fd2b4ed770,2018-02-28T17:39:30+00:00
PDFBOX-40,72249f6ff80519a3f3429942f15876f2021e2c5e,2018-02-28T17:36:57+00:00
PDFBOX-40,7bdc697af89a0657687b09bd138c3fc29f7b1ba4,2018-02-27T17:49:45+00:00
PDFBOX-40,f4b7d3495cae928ccfa0d1a7ec68fd759242e83d,2018-02-26T17:27:14+00:00
PDFBOX-40,130bad53e7c754f1891ec261ff6317fee2849d50,2018-02-24T20:53:09+00:00
PDFBOX-40,90fcd24cab930dcbcd2b3cb78e5c3493c3827229,2018-02-23T19:41:12+00:00
PDFBOX-40,57d46815e42cc41d33821cd8e6b14aecdd56a3f5,2018-02-23T18:09:26+00:00
PDFBOX-40,68a1b1f46ba9e7f1442172b1895cf2b99c50d060,2018-02-23T16:06:43+00:00
PDFBOX-40,2c41a306c2849da74035f5f9e88e05ee9b26be8a,2018-02-22T19:32:31+00:00
PDFBOX-40,923c99ba3b22a92278ad7a427a618174fbed925c,2018-02-22T19:10:33+00:00
PDFBOX-40,569e0d5f21b4d8ba03579c20df48baab68d7fec4,2018-02-21T17:28:39+00:00
PDFBOX-40,bc15b196be6c65a81c61c339e66d78676e649a11,2018-02-21T17:13:41+00:00
PDFBOX-40,9055d94df3f3c6a77d60389f432fe54fa43f76a4,2018-02-21T17:07:17+00:00
PDFBOX-40,3b52dc5490ac8611635f5ff6e19b684bec7e03b3,2018-02-21T17:00:02+00:00
PDFBOX-40,c9e7df81a93ec39049c076b6972649f1d2c8823f,2018-02-21T11:59:07+00:00
PDFBOX-40,33ddbd2b397c62f9e3753177d23a0ec85e97e185,2018-02-19T12:21:29+00:00
PDFBOX-40,bfe3168f30a9893ca086314aebe7200c6b5f42f7,2018-02-19T11:53:19+00:00
PDFBOX-40,ab0f61b3af25c017d475362628ed4657ae4694f2,2018-02-19T07:30:26+00:00
PDFBOX-40,27e10f9d463ac56c2214ca1ceaa2d130ba896af0,2018-02-19T07:23:43+00:00
PDFBOX-40,138b0d6c8168e03b5f2b4ffe92301bdb7bcb82a1,2018-02-18T20:06:52+00:00
PDFBOX-40,03449fd43fb9bafb630a7e54a4255a6e862dfdcc,2018-02-18T19:38:44+00:00
PDFBOX-40,1d86d5b191c6366b9df45767d59b3b058e049784,2018-02-18T18:22:13+00:00
PDFBOX-40,0279494b1bf88b1536dd57ad4b2a0c8da62e7191,2018-02-18T18:15:27+00:00
PDFBOX-40,f596eb103405e83c94fe42da252a708cf62b9aa2,2018-02-18T16:36:42+00:00
PDFBOX-40,dd1ae201fb66994649162dab247561593e19689c,2018-02-18T15:32:14+00:00
PDFBOX-40,c8fc62151a569f1f779f5a5720206d59c3bf274e,2018-02-17T20:14:41+00:00
PDFBOX-40,e736cba3a2dde00c7c7b3e0565e59c9f330a279c,2018-02-17T20:11:24+00:00
PDFBOX-40,8540ed3aebeb10ce34634494809c5511c13ad91b,2018-02-17T15:59:41+00:00
PDFBOX-40,e23975a98935551426b8db241ea83d26a413d4ee,2018-02-17T15:58:46+00:00
PDFBOX-40,ed474f82a2e7828e10154cec693af52dab71177b,2018-02-17T08:57:00+00:00
PDFBOX-40,63c427070fdf0b2b80e099b004872725c891ebe5,2018-02-17T08:54:27+00:00
PDFBOX-40,4ab85e75a554a35f2e5b48400c70f2f28a8b0e53,2018-02-16T17:57:14+00:00
PDFBOX-40,07f4fcb62c0ee2b6f06fd27ae42e58bce451b886,2018-02-16T17:38:47+00:00
PDFBOX-40,fda6f868ba55eda41bd64190d8336bf66477e05b,2018-02-16T16:10:03+00:00
PDFBOX-40,8bc541ef2ea36e2635671bb8ed16305c2c764b42,2018-02-16T06:25:34+00:00
PDFBOX-40,a78f4a2ea058181e5ed05d6367ba7556948331b8,2018-02-15T19:48:34+00:00
PDFBOX-40,4723799fdd808c7b89fdf6b1bfdc8eb75890758a,2018-02-15T19:45:54+00:00
PDFBOX-40,9ec98574624c4723a62d510f4d8560d8a4cea593,2018-02-15T09:51:15+00:00
PDFBOX-40,0ed82e67bec3b2f940fe2e738f878b7139dbea19,2018-02-15T09:33:10+00:00
PDFBOX-40,e5c7a1ea9f92d6fc290297903ff6dbddc4843e99,2018-02-14T16:37:07+00:00
PDFBOX-40,5133003f1d0c30b4b29dd775440bc16d41139ae8,2018-02-13T17:32:51+00:00
PDFBOX-40,b9a53b2aea36a338aa7e97cedcb8029d5ceb98ad,2018-02-13T17:27:55+00:00
PDFBOX-40,0c1f48131891fc02b575e48536f46a115722c221,2018-02-13T17:26:32+00:00
PDFBOX-40,fdc927e703908e5d3b8a82c618b81ab2c4d0a545,2018-02-12T18:08:22+00:00
PDFBOX-40,44e34acd921faa9b83d4450c0e5d91bd000c37bd,2018-02-12T16:59:32+00:00
PDFBOX-40,74d41191f4caa1171a428da700549dbba0d6811e,2018-02-12T16:54:09+00:00
PDFBOX-40,4246250b9c8bf512743038d60e464a6d3d6fdf9b,2018-02-12T16:53:01+00:00
PDFBOX-40,65f394610515a1d3328ed3e28b9ae6ce8b1637e0,2018-02-10T21:34:20+00:00
PDFBOX-40,ee79bb04f7f3a8e1df919c57a01e69456589e0aa,2018-02-10T21:19:28+00:00
PDFBOX-40,1d4d4038a60b2de01e50d3116faa1aceccb60c91,2018-02-10T20:58:39+00:00
PDFBOX-40,31adc6f957429f32e7e7e9a92bb8a9ef220167c3,2018-02-09T21:51:21+00:00
PDFBOX-40,c33833a697ec5bb775f64ed7dd9340c87de6cffa,2018-02-09T21:30:59+00:00
PDFBOX-40,f0a495dcb129c1ec0b24d8ec2e2064ae8127b80a,2018-02-09T21:26:18+00:00
PDFBOX-40,492b252ef838687d536ded2488b79077705f6c27,2018-02-09T21:19:46+00:00
PDFBOX-40,ad46ad11bfe70885e1bbb41eb8f7c26418096c88,2018-02-09T21:07:34+00:00
PDFBOX-40,505635054115d7e6552fb6a424d3fb19accc0aa9,2018-02-09T20:52:34+00:00
PDFBOX-40,7cef357be8714e8712014dc98cb41d220c9dc60c,2018-02-09T19:37:22+00:00
PDFBOX-40,5d63f4eb196d4abca1304d9d9623bc6002dce4b7,2018-02-09T19:13:31+00:00
PDFBOX-40,d9ad939bb35a76d3a33ff1f5c611585033651b4a,2018-02-09T19:11:19+00:00
PDFBOX-40,4dacd8d5faa8da4cc722d25912bc39a34ce3463d,2018-02-09T18:26:54+00:00
PDFBOX-40,78018896c2983b5c70ca1583f28a12960583e643,2018-02-09T17:55:17+00:00
PDFBOX-40,d8c5bb676155ee8997cbe4835a6ade663c625e90,2018-02-09T17:30:14+00:00
PDFBOX-40,7aba5a6a62080de182a843a42e94268c285b9924,2018-02-09T17:04:13+00:00
PDFBOX-40,6077844c63610e8b32b248270009932100507110,2018-02-09T15:12:40+00:00
PDFBOX-40,5e71bb632275a40d512dc9d95f01990eeda0cc02,2018-02-09T14:59:32+00:00
PDFBOX-40,2131b197200c228757af7cba11e51165c86b83a5,2018-02-07T18:45:15+00:00
PDFBOX-40,ad336848e858da2ae6332e0a848a79615d4f8802,2018-02-06T19:54:57+00:00
PDFBOX-40,f872cbc8a3cf74a561cebfe7842666022b59ef67,2018-02-06T19:53:11+00:00
PDFBOX-40,8eab5c19bd0fb1f1b25c66a81ddc8ca00af32de9,2018-02-06T18:27:32+00:00
PDFBOX-40,7af153a04315313c77e04d26d1c22581d6b38352,2018-02-06T18:00:56+00:00
PDFBOX-40,874a5bdeb2efe3cd2d40a82c41d51e0404d26792,2018-02-06T17:53:52+00:00
PDFBOX-40,d5c9c8a818402e35b4d78f53bd7612eaf5e304d1,2018-02-06T17:21:58+00:00
PDFBOX-40,a5cf9c6f11eaaeda98a61739a10782e9b1c9697b,2018-02-04T11:15:09+00:00
PDFBOX-40,f6a39539396c516eaa1abe2d39801a483eab7fe2,2018-02-04T10:42:46+00:00
PDFBOX-40,6b3fe49eed8cbadd007d891e275117a0d13c91d0,2018-02-04T03:27:08+00:00
PDFBOX-40,52554d653859b3676a37075668fe3a8d713ae2bf,2018-02-03T20:20:33+00:00
PDFBOX-40,1d17ecd4a0e9f1193d82faefc8df52c30bf363d2,2018-02-03T19:32:29+00:00
PDFBOX-40,71af54e3330f46ea103ba1fcaeca426be8a00405,2018-02-03T19:29:26+00:00
PDFBOX-40,89c992af9c1d9792c2fcef19656880a667be6f9c,2018-02-03T19:27:48+00:00
PDFBOX-40,694fb63f82908d4480a7ca096586eeaedbaec3d6,2018-02-03T18:45:37+00:00
PDFBOX-40,225ba821d20316427b03f5351f6cf86e403c16ba,2018-02-03T18:31:32+00:00
PDFBOX-40,514db20a6a054941f38c7ecc32f1dae23c57a91b,2018-02-03T18:25:44+00:00
PDFBOX-40,4139e7577ad9970bd034b96070246928562a8380,2018-02-03T18:21:53+00:00
PDFBOX-40,e2f998c8b13cede70b6c12b159fa2ed9b2c4f75d,2018-02-03T18:06:19+00:00
PDFBOX-40,40b67bf732c4cd9dd2e6b2287b6947de03e61310,2018-02-03T05:27:40+00:00
PDFBOX-40,29bf5ec24ea6fdd756236a2005486cc219d36c49,2018-02-03T05:25:22+00:00
PDFBOX-40,28f5f851a29fe15551bc9d58543d1acbd23f7ef2,2018-02-03T05:17:29+00:00
PDFBOX-40,a5c715fb4f1ceb3c46cdb46847c689f325135a5b,2018-02-02T19:02:24+00:00
PDFBOX-40,0a4268d9e48e09399e3302f51d974cdecd5ac593,2018-02-02T17:48:29+00:00
PDFBOX-40,fcc50250a8308f122123ee191bd1b7ac76c05044,2018-02-02T16:09:55+00:00
PDFBOX-40,349cb80716e206d32d7ee98c5f5f46022bb5eb7f,2018-02-02T16:09:06+00:00
PDFBOX-40,b8eec4d04181e0b47be871feb90eb99cd7170870,2018-02-02T15:41:48+00:00
PDFBOX-40,959f1d6598fe1ee8e0a5d9aa7f1d980ff7a312ad,2018-02-02T09:08:02+00:00
PDFBOX-40,cf8a9b1eb618d45f05ae26a3b9d8f017d2bfd323,2018-02-01T17:41:59+00:00
PDFBOX-40,8f99b495314c2cd3089d045d203ea74295e7dd7a,2018-02-01T17:38:02+00:00
PDFBOX-40,09fa39f2c5b5d93c148ad5b7a31963c04ec4ac10,2018-02-01T17:36:02+00:00
PDFBOX-40,51706e8d8f4122499b1b8883a5bec066487ef11f,2018-01-31T20:19:02+00:00
PDFBOX-40,c132996b1d02c3bc7191729dc39e1226d526363c,2018-01-31T20:16:24+00:00
PDFBOX-40,058dd7bca135335dafe3590868dfbb5e67270d9a,2018-01-30T19:24:30+00:00
PDFBOX-40,f19229f22d8f3e8e26dcb119c7a9a475b2bacc5a,2018-01-29T17:12:37+00:00
PDFBOX-40,b6836d2d220e60e4e0aabc9276f0f58b38eaa1ca,2018-01-29T17:00:56+00:00
PDFBOX-40,c9bd86954bd69a87848f2d91f699a18187b2668e,2018-01-29T16:54:44+00:00
PDFBOX-40,1525a73e950f59633bd141806e2219a7877101bc,2018-01-29T16:37:42+00:00
PDFBOX-40,6d75b5d105141ce9dd671b7f3136a0d45b8e054e,2018-01-29T16:33:57+00:00
PDFBOX-40,3c6ff009c52ad0f1320f1c46e8d69064b2cf5539,2018-01-27T12:03:10+00:00
PDFBOX-40,695c69f63a4d6b1cb95b9daad36424066ccd8c29,2018-01-26T22:19:23+00:00
PDFBOX-40,d932e84b341e2d6a4144471eee12312bf0f2eb21,2018-01-25T20:34:08+00:00
PDFBOX-40,f0c961518333ddafcd88f7a99ed0687e6282df03,2018-01-25T18:30:12+00:00
PDFBOX-40,7dde00ec2a04280b7793e2547fd43b313ba382bf,2018-01-25T17:54:52+00:00
PDFBOX-40,43a8625b8cd57c3a58fd7c1360151dca6c74f239,2018-01-24T17:29:14+00:00
PDFBOX-40,387f378888804ac40511ce1a836ea9b298484456,2018-01-24T17:08:35+00:00
PDFBOX-40,c5ec30001109ad9fabedccb1fc71bac0ca578698,2018-01-24T06:58:56+00:00
PDFBOX-40,81be2d69f998a731f5a1a6a533162672aa5802f0,2018-01-23T19:35:27+00:00
PDFBOX-40,9ab8e7ad117d259fe5be9b7d7309616eed7d68cd,2018-01-23T18:42:45+00:00
PDFBOX-40,c6ba4d9adefce2fc2ef4daf39bee79719b2e1955,2018-01-22T18:39:19+00:00
PDFBOX-40,723895645715338343715f45ac021139a3bafb0f,2018-01-22T18:37:10+00:00
PDFBOX-40,ff2c84194c9bcf83a8448ffc76b70098c7bf3a97,2018-01-20T16:24:05+00:00
PDFBOX-40,4a38029bde761ea4b7a14d032c547d30640a086b,2018-01-20T16:13:39+00:00
PDFBOX-40,a29ae7caf0df6c591df4becb2278b0f57a3522b0,2018-01-20T16:13:20+00:00
PDFBOX-40,19344882d79088fdd2f4a1035a5b58c9874730c4,2018-01-20T16:12:07+00:00
PDFBOX-40,a32540b0a7f9af0c8c27aac8b00ab10da90ebf94,2018-01-20T16:08:57+00:00
PDFBOX-40,badd7a4c825b2d8f117e9f3056ef603151a594eb,2018-01-20T16:00:22+00:00
PDFBOX-40,aff426ceabde761394ee01a31be9a84415988041,2018-01-20T15:54:43+00:00
PDFBOX-40,b2c509dcda25dacb7a5983af10ce98cf55b93dbe,2018-01-19T19:28:48+00:00
PDFBOX-40,7fa49ee1efb1c108b9151d71b768db1825d374a8,2018-01-19T15:52:36+00:00
PDFBOX-40,1aa499ce6bf623ee2023aee7ffb53a4bb4a7ccdb,2018-01-18T20:20:23+00:00
PDFBOX-40,5f70368a1ac16b4a2d9fcbb02191701046d90a15,2018-01-18T09:17:45+00:00
PDFBOX-40,55c91c9fa470a579f8a00cef1184f1094d8f03f6,2018-01-18T09:14:58+00:00
PDFBOX-40,6324d04a92db52f7c9309677d5b7505c7ba83bc0,2018-01-17T21:57:33+00:00
PDFBOX-40,7749a41543786a5bbb5cee5c25fdc51f57f80bad,2018-01-17T21:17:19+00:00
PDFBOX-40,420d38666c1a311486d67917a20fd8e9e698f1c0,2018-01-17T21:12:08+00:00
PDFBOX-40,f9fc5b14947f2bbe1e2aa2ac2ca1895cdd291ed9,2018-01-17T21:11:35+00:00
PDFBOX-40,fd1c06fa8c254436b72de2bd626f18eb7b02e995,2018-01-17T21:08:04+00:00
PDFBOX-40,ebfc4d3e02e996f5d2eae71d28c87004d9039397,2018-01-17T19:27:01+00:00
PDFBOX-40,a72b00c92938ef2835e798a9afc537b164b2900e,2018-01-17T17:42:29+00:00
PDFBOX-40,c5c7663e6218d1891856bebf8987f3cf8192aa82,2018-01-17T16:58:38+00:00
PDFBOX-40,9825450577a12253691abed6e8cd5be5eee64b1f,2018-01-16T20:01:06+00:00
PDFBOX-40,7ee89201671e223532865596e0200e81d726d7b8,2018-01-16T19:14:04+00:00
PDFBOX-40,ea8877473337e8e437dbd8ae6dc27d0e22d05b6c,2018-01-16T19:11:53+00:00
PDFBOX-40,8095762bfa98ae0e6b7ce03eac1bf643d7efc879,2018-01-16T19:08:40+00:00
PDFBOX-40,0fcc65409df81a034166d3da7d45bab46ddd5b28,2018-01-16T17:23:35+00:00
PDFBOX-40,e223a19cb41eca79c3d6c34f0600fd6e8b92139e,2018-01-13T17:34:04+00:00
PDFBOX-40,f1d248abe8e4a5c078b7d87fea30d0ec7fa1aff4,2018-01-10T20:20:29+00:00
PDFBOX-40,68fcb44359271c5170b678306d0dda770d2d205e,2018-01-10T18:25:43+00:00
PDFBOX-40,794c56fead91482b89dc3fd44ed11b0b3aeb8e13,2018-01-07T13:25:48+00:00
PDFBOX-40,0a7f00e4a07bc7eee40327726c9ba57d302330c9,2018-01-04T18:17:40+00:00
PDFBOX-40,58d53449305bc01f01e91c5f7432d2fded583c5f,2017-12-21T21:38:42+00:00
PDFBOX-40,aa1bb904f7a013306bb61e7f0b803cbf4f3d75a9,2017-12-21T20:46:40+00:00
PDFBOX-40,aa3785fd3e7dc1a47299a8039cd0bd8794942cf5,2017-12-21T19:56:38+00:00
PDFBOX-40,840bd04535e03101bc1d2b57c9e6d577ed46e15a,2017-12-21T18:16:21+00:00
PDFBOX-40,faa88e54de5ecb5283946ed3d98a56d422b37010,2017-12-20T12:02:11+00:00
PDFBOX-40,3d0665f5f5f73b6427df65bc0c011534e936bca7,2017-12-16T06:08:34+00:00
PDFBOX-40,dcd524fa528a9c196c0000567767d19bfa0f9a03,2017-12-15T20:41:47+00:00
PDFBOX-40,ea54620cb6a2572c8cd14b4423649129ba2cd821,2017-12-15T16:28:41+00:00
PDFBOX-40,65de2ce15a35ef39d6060a6c912ab48f7c43c1cd,2017-12-13T18:20:29+00:00
PDFBOX-40,c46338b568e0d447f8f7d05af2b07838866756cd,2017-12-09T14:28:26+00:00
PDFBOX-40,a6bbc688abcb6cc37a6a3f398d85c559caec89fe,2017-12-09T13:14:37+00:00
PDFBOX-40,c31befe9a5a582276a622eb790ae9d0c69c88477,2017-12-09T13:07:48+00:00
PDFBOX-40,707994fd948c5563bc7422a537ecefcb615fc7ba,2017-12-09T12:51:58+00:00
PDFBOX-40,3af003f0df3f71c3c0feada8a14e005e0adf4810,2017-12-09T12:37:28+00:00
PDFBOX-40,e4d636efd731f9c2193cf6699958992aeb63efcd,2017-12-08T20:31:08+00:00
PDFBOX-40,915bf453c1b3208dcf461f7c40d5903ac6ee2e88,2017-12-08T18:11:17+00:00
PDFBOX-40,81fd3a2d5f3859369ce1f0ac51f848ba32756a9d,2017-12-08T17:47:16+00:00
PDFBOX-40,81c4aefaef623ef92a04087e6bfd8c752108a6d8,2017-12-08T17:42:35+00:00
PDFBOX-40,0ab2bac2797049bfea2fa55c14876102ff0accca,2017-12-08T17:41:18+00:00
PDFBOX-40,550c8e34cec55764784e0ebfbac185a5cac19311,2017-12-07T16:53:05+00:00
PDFBOX-40,1ee9f429cf71815c50937141206677ef1cc9ef6e,2017-12-07T16:01:20+00:00
PDFBOX-40,84729b338ad40989a37636bc9a33dd5b1ca51935,2017-12-05T21:10:23+00:00
PDFBOX-40,8a6fd64fef6eabac2c8428cb89ba80a872e13d8e,2017-12-05T17:41:10+00:00
PDFBOX-40,b2b54d84b9c63473017aa38f76af2da5ba30d040,2017-12-04T07:05:09+00:00
PDFBOX-40,c051203cba240b0d76ee880025758e9553919faa,2017-11-23T17:15:57+00:00
PDFBOX-40,48478a852f6bfb3a68c3871d429242f8c7f7536b,2017-11-23T17:14:15+00:00
PDFBOX-40,e722d4d8a7e34da679d381acfe9d480c7f46b728,2017-11-23T16:59:02+00:00
PDFBOX-40,0917aa5d04948031204a2b97765eefd044679feb,2017-11-23T16:58:30+00:00
PDFBOX-40,4ad74152c874cd620bbb28425a142ca83a4ceb89,2017-11-16T17:23:34+00:00
PDFBOX-40,2fa7d590009af9b7fec32772d764217d7c6164c5,2017-11-16T17:03:43+00:00
PDFBOX-40,e1d31d347f1b643401f0386e655b277106d793ea,2017-11-15T18:05:30+00:00
PDFBOX-40,9c625a1ad5f170af40960525ce50f34b1fde76a2,2017-11-14T18:42:50+00:00
PDFBOX-40,43a55292e4422a6f536955dad2c5e96bfce8b396,2017-11-11T12:34:23+00:00
PDFBOX-40,04458c7ea8a085d5c1739074a328d52685332ce7,2017-11-09T17:00:05+00:00
PDFBOX-40,99028e3f240b7febc7c5ac056298f4c9a7ecef36,2010-05-09T17:44:32+00:00
PDFBOX-40,666d01909f986eb8cce6ed5b4e6c43a1ef9d8145,2009-07-12T16:13:52+00:00
PDFBOX-40,50d3a41acf38e2fad6263a19e924fbf10f348b2e,2009-02-01T15:32:39+00:00
PDFBOX-40,14213167c9f99c99c450def7939b78b3ae497689,2009-01-24T09:36:40+00:00
PDFBOX-40,1e6d30f14465c4685b17506fdd102aff5d998e5a,2009-01-21T06:38:29+00:00
PDFBOX-2448,0e94dbf753def48349f810331d6eb8fc522d98b2,2014-12-16T20:16:58+00:00
PDFBOX-1116,58af285ece1c5bd8a2446bce2e652a7e3dfa942e,2011-10-24T19:25:19+00:00
PDFBOX-1116,bfe662fb0016a42b7d3a98dd0b3b332aecf94598,2011-10-24T14:38:56+00:00
PDFBOX-1116,71606cd8d5e66026c92e0a8c13ab5afa8ca4083c,2011-10-23T14:59:29+00:00
PDFBOX-4626,113487b350c0b8f95f47e14d15ee7cd3c933e199,2019-08-09T06:39:29+00:00
PDFBOX-4626,83e1e94f11556a2dfb37b3f1f4379a22b690bb12,2019-08-09T04:34:39+00:00
PDFBOX-4626,b889ca579cb126fa76c727e7750cb45f418042ab,2019-08-09T04:00:58+00:00
PDFBOX-1599,bd9928d070c98fae446be62c1a705719558769a3,2013-05-25T15:17:36+00:00
PDFBOX-1599,88f4d4ca52296afa1e8b7877f0f8a744d2e3d781,2013-05-23T17:09:46+00:00
PDFBOX-1115,3bf76935f45d5395eb31ba7870b26d16a458ea73,2011-09-06T17:41:11+00:00
PDFBOX-1118,96cbbbd1b911717788507b426e489013608609fd,2011-09-20T17:10:09+00:00
PDFBOX-2447,cdb23bbd332aa4af36f88c953b30b47f6d6f5bbe,2014-10-24T18:59:16+00:00
PDFBOX-91,7a70bf68a9a492d88cfd1eeadfe724daa7ee6848,2011-04-19T19:30:00+00:00
PDFBOX-91,bcef29f980c79037865d5e8ae8175b854e4104af,2011-04-16T02:54:34+00:00
PDFBOX-91,5095dac39ca42054ec6d3ee51f4fedc0c40075ca,2011-04-16T02:52:46+00:00
PDFBOX-91,467c45d02599682bd08086ebc9021e94f0b8f78f,2011-04-16T02:52:25+00:00
PDFBOX-91,d842edecca3f0783aaea4da4844f509b70e9fe09,2011-04-16T02:38:31+00:00
PDFBOX-91,18349af83f2ec2fb469ac1507cd1b1c2b1ee7678,2011-01-20T17:42:17+00:00
PDFBOX-91,ba7c4b2fa3ef0059bd316ccebad3b76ed7ebf59c,2010-12-11T17:49:57+00:00
PDFBOX-91,8763c8df702ed74d4b2e3cb272c4b082496162d9,2010-12-03T08:22:30+00:00
PDFBOX-91,9b25f2f5e955794ae2b51f777c0dd43e487cff0d,2010-11-29T18:30:17+00:00
PDFBOX-93,c64555b8050830e3ae72346e63008e1aa2c094ce,2014-06-10T07:45:01+00:00
PDFBOX-93,271067e0820857e202ebfa3cc3e0cec5d04a9332,2014-06-10T06:08:44+00:00
PDFBOX-93,b2d7596a47565c14a957f78d209f41d856eddb18,2011-01-25T18:01:19+00:00
PDFBOX-93,a7f8dec18c1ade45e2ab25935f1b4892686bb049,2011-01-25T07:17:35+00:00
PDFBOX-93,0ab2633250122a367d6a55ef4700bdc58e39537c,2011-01-11T18:15:18+00:00
PDFBOX-93,bebcaba65ef3737fa12af54892268b037f4cbced,2011-01-08T14:46:55+00:00
PDFBOX-94,e45a0538aded2f44dd8a34f17b9b3fd958a4a50f,2014-01-01T15:48:05+00:00
PDFBOX-94,cbcf7f1cbcd1b8ede2d2fbc9c3324afdda1fd5a3,2011-03-26T16:18:11+00:00
PDFBOX-94,d1b7e42f53295e5ae4b18abb9d383b30411c56ce,2011-02-20T18:38:59+00:00
PDFBOX-94,d8b2f9cb9fd67c2943517f7b624f96a3874e3c46,2011-02-20T18:30:05+00:00
PDFBOX-94,2cd12111b7bc9fe80f6532809144f1a439c08a77,2011-02-20T18:20:56+00:00
PDFBOX-94,078f5caeae5459b6e7e0a851f5932756594ec16c,2011-01-30T17:05:52+00:00
PDFBOX-94,af7cb375f2acd80d84335d5296b4ab4116b9163d,2011-01-25T18:58:46+00:00
PDFBOX-94,e578cb5eb973b4230f96d441e197b605add30fea,2011-01-25T18:56:31+00:00
PDFBOX-94,a4ed5250ee6af62917a9f485aebb83d06e7d3497,2011-01-25T18:54:15+00:00
PDFBOX-94,0ccf0a67edbb9d31cd7c43871298c964311fafe4,2011-01-25T18:53:57+00:00
PDFBOX-94,531792820b66747fcdde13631e4d3391c1d4e0fc,2011-01-16T16:04:52+00:00
PDFBOX-2851,5ad7eda77b916f57ef54f475804990674fcf4844,2015-07-01T20:33:38+00:00
PDFBOX-3705,71bc6b325e920545702380ffece8efcb23456b1a,2017-03-08T17:32:44+00:00
PDFBOX-3702,9064ee20e1e37a0c6df7e961ef326a5683198e02,2017-03-09T20:15:38+00:00
PDFBOX-3702,12a59a35496885ef3b101e48b934771c041619e1,2017-03-06T17:33:22+00:00
PDFBOX-99,73bc2f4a44636e4c345cfe7dfb26d0e59d8ee05b,2011-07-09T17:24:19+00:00
PDFBOX-99,309009c7eecc1a497ed29cba208c7437b7cba4b4,2011-04-03T15:19:20+00:00
PDFBOX-99,a4ed29fb7ed8196b48aa1af61217dfbc741b3898,2011-03-27T12:32:06+00:00
PDFBOX-99,9a79a2f77e0d309dbb3023aeb00c949635969b5e,2010-10-12T00:26:16+00:00
